"","INTERCEPT_ID","LOCATION_ID","LOCATION_NM","INTERCEPT_DT","TIME_ID","FINAL_DETERM_ID","INTERCEPT_NUM","PORT_REFERENCE_NUMBER","PATHWAY","MODE_OF_TRANSPORT","FORWARD_TO","PRIORITY","OVERTIME_FL","UDF1","ORIGIN_UNSURE_FL","ORIGIN","ORIGIN_ID","DESTINATION_STATE","DESTINATION_CITY","DESTINATION_ZIP","IMPORTED_AS","MATERIAL_FOR","WHERE_INTERCEPT","AIRLINE","MARITIME_NM","CARRIER_NUM","SHIPMENT_ID_NUM","SHIPMENT_TYPE","NATIONAL_AGR_RELEASE_PROG","HOST_PROXIMITY","INSP_HOST","INSP_GENUS","INSP_AGRICULT_FL","INVALID_INSP_HOST","BIO_HOST","BIO_GENUS","BIO_AGRICULT_FL","INVALID_BIO_HOST","HOST_PART","HOST_QUANTITY","UNIT","DISEASE_STAGE","ALIVE_IMMATURE","ALIVE_PUPAE","ALIVE_ADULT","ALIVE_EGG","ALIVE_CYST","DEAD_IMMATURE","DEAD_PUPAE","DEAD_ADULT","DEAD_EGG","DEAD_CYST","NIS_REVIEW_FL","PEST","INVALID_PEST","INCONCL_REASON","PEST_TYPE","REPORTABLE_FL","PEST_ORDER","SUB_ORDER","SUPER_FAMILY","FAMILY","SUB_FAMILY","TRIBE","GENUS","SUB_GENUS","SPECIES","SUB_SPECIES","AUTHOR","PEST_REMARKS","DETERMINED_BY","DETERMINED_DT","DETERM_REMARKS","QUARANTINE_STATUS","SEL_LOT","APPROVED_FL","REMARKS","F309_ID","CREATE_USER","CREATE_DT","MODIFY_USER","MODIFY_DT","REFRESH_DT"
"3188",373402,680,"CHL Chile PPQ","1997-02-26 00:00:00",6267,398671,"CHLXX973102006150","2006150","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",984,"Crate",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","1997-11-06 10:45:53",NA,NA,NA,"Y","984 CRATES ",373402,"PIN309","1997-11-06 10:45:53","PIN309","2006-06-09 10:17:15","2021-04-19 01:00:06"
"3189",373403,680,"CHL Chile PPQ","1997-02-08 00:00:00",6249,398673,"CHLXX973102006160","2006160","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1341,"Crate",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","1997-11-06 10:46:50",NA,NA,NA,"Y","1341 CRATES ",373403,"PIN309","1997-11-06 10:46:50","PIN309","2006-06-09 10:17:15","2021-04-19 01:00:06"
"3190",373404,680,"CHL Chile PPQ","1997-01-29 00:00:00",6239,398675,"CHLXX973102006170","2006170","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",936,"Crate",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","1997-11-06 10:47:38",NA,NA,NA,"Y","936 CRATES ",373404,"PIN309","1997-11-06 10:47:38","PIN309","2006-06-09 10:17:15","2021-04-19 01:00:06"
"3191",373406,680,"CHL Chile PPQ","1997-01-16 00:00:00",6226,398679,"CHLXX973102006190","2006190","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",240,"Crate",NA,10,NA,NA,10,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","1997-11-06 10:51:25",NA,NA,NA,"Y","240 CRATES ",373406,"PIN309","1997-11-06 10:51:25","PIN309","2006-06-09 10:17:15","2021-04-19 01:00:06"
"3192",374009,680,"CHL Chile PPQ","1997-02-13 00:00:00",6254,399601,"CHLXX973102006260","2006260","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1072,"Crate",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","1997-11-06 11:19:10",NA,NA,NA,"Y","1072 CRATES ",374009,"PIN309","1997-11-06 11:19:10","PIN309","2006-06-09 10:17:18","2021-04-19 01:00:06"
"3193",374012,680,"CHL Chile PPQ","1997-01-09 00:00:00",6219,399606,"CHLXX973102006270","2006270","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",629,"Crate",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","1997-11-06 11:20:08",NA,NA,NA,"Y","629 CRATES ",374012,"PIN309","1997-11-06 11:20:08","PIN309","2006-06-09 10:17:18","2021-04-19 01:00:06"
"3194",374017,680,"CHL Chile PPQ","1997-02-24 00:00:00",6265,399615,"CHLXX973102006300","2006300","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1084,"Crate",NA,1,NA,NA,10,NA,NA,NA,NA,NA,NA,"N","Pseudococcus sp. (Pseudococcidae)",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,"Pseudococcus",NA,NA,NA,NA,NA,"Frank J Salantri","1997-11-06 11:23:28",NA,NA,NA,"Y","1084 CRATES STAGE II NYMPH",374017,"PIN309","1997-11-06 11:23:28","PIN309","2006-06-09 10:17:18","2021-04-19 01:00:06"
"3195",429191,118,"NY JFK PIS PPQ","1992-07-15 00:00:00",4580,486844,"JFKNY980847616990","7616990","Airport",NA,"None","Routine","N","JFK","N","Syrian Arab Republic",208,"Ohio",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"RO 001",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",6,"Each",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"N","Nilotaspis halli (Green) (Diaspididae)",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Diaspididae",NA,NA,"Nilotaspis",NA,"halli",NA,"(Green)",NA,"Douglas M Odermatt","1998-03-25 19:21:01",NA,NA,NA,"Y","6 fruit PINET *JFK115-JUL-92481 *PINET 309* ",429191,"PIN309","1998-03-25 19:21:01","PIN309","2006-06-09 10:21:52","2021-04-19 01:00:06"
"3196",1948472,797,"NJ Newark CBP","2010-12-09 00:00:00",11301,2836116,"APNNJ103435433005","222168","Airport","Aircraft","None","Routine","N","a 105","N","Cote D`Ivoire",54,"New Jersey",NA,NA,"Leaf","Consumption","Baggage","Continental Airlines, Houston, TX, USA",NA,"61",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Leaf",1,"Kilogram",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"N","Coccus longulus (Douglas) (Coccidae) *Non-Rep*",NA,NA,"Insect","N","Hemiptera","Sternorrhyncha","Coccoidea","Coccidae",NA,NA,"Coccus",NA,"longulus",NA,"(Douglas)",NA,"Gregory A Evans","2011-08-09 00:00:00",NA,NA,1105378,"Y","terminal c",1936388,"JPARONE","2010-12-09 11:15:35","SELISID","2011-08-09 09:52:15","2021-04-19 01:00:06"
"3197",247852,103,"HI Honolulu PIS PPQ","1987-02-22 00:00:00",2610,257141,"HNLHI870530898960","0898960","Airport",NA,"None","Routine","N","HNL","N","Japan",109,"Hawaii",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"AM NW FLT 010",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Flower",1,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Aphididae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha",NA,"Aphididae",NA,NA,NA,NA,NA,NA,NA,NA,"NFN NFN Kunishi","1987-02-22 19:16:08",NA,NA,NA,"Y","1 BRANCH *87 pre-PIN record *",247852,"PIN309","1987-02-22 19:16:08","PIN309","2006-06-09 10:07:51","2021-04-19 01:00:06"
"3198",548228,680,"CHL Chile PPQ","1999-01-26 00:00:00",6966,661142,"CHLXX001242032680","2032680","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",859,"Crate",NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2000-05-03 11:45:27",NA,NA,NA,"Y","859 CRATES ",548228,"PIN309","2000-05-03 11:45:27","PIN309","2006-06-09 10:31:23","2021-04-19 01:00:06"
"3199",550159,680,"CHL Chile PPQ","1999-01-27 00:00:00",6967,663808,"CHLXX001322033110","2033110","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2696,"Crate",NA,20,NA,NA,20,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2000-05-11 10:12:56",NA,NA,NA,"Y","2696 CRATES ",550159,"PIN309","2000-05-11 10:12:56","PIN309","2006-06-09 10:31:33","2021-04-19 01:00:06"
"3200",1632696,106,"TX Houston Air CBP","2009-07-15 00:00:00",10789,2111682,"APHTX091963964003",NA,"Airport","Aircraft","None","Routine","N",NA,"N","Nicaragua",156,"Texas","Houston",NA,"Fruit","Consumption","Baggage","Continental Airlines, Houston, TX, USA",NA,"1775",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"N","Parlatoria pergandii Comstock (Diaspididae) *Non-Rep*",NA,NA,"Insect","N","Hemiptera","Sternorrhyncha","Coccoidea","Diaspididae",NA,NA,"Parlatoria",NA,"pergandii",NA,"Comstock",NA,"Mark J Segall","2009-07-16 00:00:00",NA,"No Action",NA,"Y",NA,1624283,"DPOGBEIDE","2009-07-15 14:00:08","PTOUHEY","2009-07-27 10:47:31","2021-04-19 01:00:06"
"3201",596863,680,"CHL Chile PPQ","2000-02-12 00:00:00",7348,727480,"CHLXX011142040090","2040090","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1392,"Crate",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2001-04-24 14:16:45",NA,NA,NA,"Y","1392 CRATES ",596863,"PIN309","2001-04-24 14:16:45","PIN309","2006-06-09 10:35:20","2021-04-19 01:00:06"
"3202",596873,680,"CHL Chile PPQ","2000-02-12 00:00:00",7348,727497,"CHLXX011142040170","2040170","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1392,"Crate",NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2001-04-24 14:27:31",NA,NA,NA,"Y","1392 CRATES ",596873,"PIN309","2001-04-24 14:27:31","PIN309","2006-06-09 10:35:20","2021-04-19 01:00:06"
"3203",596874,680,"CHL Chile PPQ","1999-01-25 00:00:00",6965,727498,"CHLXX011142040180","2040180","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",847,"Crate",NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2001-04-24 14:28:09",NA,NA,NA,"Y","847 CRATES ",596874,"PIN309","2001-04-24 14:28:09","PIN309","2006-06-09 10:35:20","2021-04-19 01:00:06"
"3204",596876,680,"CHL Chile PPQ","2000-02-02 00:00:00",7338,727500,"CHLXX011142040190","2040190","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1440,"Crate",NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2001-04-24 14:28:47",NA,NA,NA,"Y","1440 CRATES ",596876,"PIN309","2001-04-24 14:28:47","PIN309","2006-06-09 10:35:20","2021-04-19 01:00:06"
"3205",596877,680,"CHL Chile PPQ","2000-01-29 00:00:00",7334,727501,"CHLXX011142040200","2040200","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2812,"Crate",NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2001-04-24 14:29:39",NA,NA,NA,"Y","2812 CRATES ",596877,"PIN309","2001-04-24 14:29:39","PIN309","2006-06-09 10:35:20","2021-04-19 01:00:06"
"3206",596879,680,"CHL Chile PPQ","2000-01-28 00:00:00",7333,727504,"CHLXX011142040210","2040210","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1440,"Crate",NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2001-04-24 14:30:11",NA,NA,NA,"Y","1440 CRATES ",596879,"PIN309","2001-04-24 14:30:11","PIN309","2006-06-09 10:35:20","2021-04-19 01:00:06"
"3207",596880,680,"CHL Chile PPQ","2000-01-21 00:00:00",7326,727505,"CHLXX011142040220","2040220","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1480,"Crate",NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2001-04-24 14:30:54",NA,NA,NA,"Y","1480 CRATES ",596880,"PIN309","2001-04-24 14:30:54","PIN309","2006-06-09 10:35:20","2021-04-19 01:00:06"
"3208",596883,680,"CHL Chile PPQ","2000-02-04 00:00:00",7340,727509,"CHLXX011142040240","2040240","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1416,"Crate",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcus sp. (Pseudococcidae)",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,"Pseudococcus",NA,NA,NA,NA,NA,"Frank J Salantri","2001-04-24 14:35:04",NA,NA,NA,"Y","1416 CRATES NIII, no slide prep.",596883,"PIN309","2001-04-24 14:35:04","PIN309","2006-06-09 10:35:20","2021-04-19 01:00:06"
"3209",542622,680,"CHL Chile PPQ","1999-02-16 00:00:00",6987,652872,"CHLXX001242032310","2032310","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1920,"Crate",NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2000-05-03 11:06:41",NA,NA,NA,"Y","1920 CRATES ",542622,"PIN309","2000-05-03 11:06:41","PIN309","2006-06-09 10:30:56","2021-04-19 01:00:06"
"3210",1889461,241,"CA San Francisco CBP","2010-08-30 00:00:00",11200,2532404,"APSCA102426205002","033069","Airport","Aircraft","None","Routine","N",NA,"N","Romania",178,"California",NA,NA,"Fruit","Consumption","Baggage","Lufthansa Air , Germany",NA,"458",NA,NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",30,"Each",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Hemiberlesia sp. (Diaspididae)",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Diaspididae",NA,NA,"Hemiberlesia",NA,NA,NA,NA,NA,"John W Dooley III","2010-09-15 00:00:00","only exuvia for male pupae",NA,NA,"Y",NA,1878243,"YWANG","2010-08-30 23:35:42","JWDOOLEY","2010-09-15 14:53:05","2021-04-19 01:00:06"
"3211",67762,118,"NY JFK PIS PPQ","1996-05-03 00:00:00",5968,71008,"JFKNY962341174310","1174310","Inspection Station",NA,"None","Routine","N","JFK","N","Japan",109,"New York",NA,NA,"Plant","Propagation","Baggage",NA,NA,NA,"JL 006",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Stem",10,"Plant Unit",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"N","Aphididae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha",NA,"Aphididae",NA,NA,NA,NA,NA,NA,NA,NA,"Danny Lee","1996-08-21 13:14:31",NA,NA,NA,"Y","10 PLANTS ",67762,"PIN309","1996-08-21 13:14:31","PIN309","2006-06-09 09:54:42","2021-04-19 01:00:06"
"3212",544844,680,"CHL Chile PPQ","1999-02-25 00:00:00",6996,656201,"CHLXX001032032160","2032160","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1290,"Crate",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2000-04-12 14:46:20",NA,NA,NA,"Y","1290 CRATES ",544844,"PIN309","2000-04-12 14:46:20","PIN309","2006-06-09 10:31:07","2021-04-19 01:00:06"
"3213",544847,680,"CHL Chile PPQ","1999-02-19 00:00:00",6990,656206,"CHLXX001032032170","2032170","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1968,"Crate",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2000-04-12 14:52:07",NA,NA,NA,"Y","1968 CRATES ",544847,"PIN309","2000-04-12 14:52:07","PIN309","2006-06-09 10:31:07","2021-04-19 01:00:06"
"3214",544851,680,"CHL Chile PPQ","1999-01-30 00:00:00",6970,656213,"CHLXX001032032190","2032190","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",2584,"Crate",NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2000-04-12 14:53:39",NA,NA,NA,"Y","2584 CRATES ",544851,"PIN309","2000-04-12 14:53:39","PIN309","2006-06-09 10:31:07","2021-04-19 01:00:06"
"3215",544849,680,"CHL Chile PPQ","1999-02-25 00:00:00",6996,656210,"CHLXX001032032180","2032180","Foreign",NA,"None","Routine","N","CHL","N","Chile",44,NA,NA,NA,"Fruit","Consumption","Permit Cargo",NA,NA,NA,"UNKNOWN",NA,"N","On","Prunus domestica","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1488,"Crate",NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"Frank J Salantri","2000-04-12 14:52:46",NA,NA,NA,"Y","1488 CRATES ",544849,"PIN309","2000-04-12 14:52:46","PIN309","2006-06-09 10:31:07","2021-04-19 01:00:06"
"3216",312269,118,"NY JFK PIS PPQ","1985-05-31 00:00:00",1978,322160,"JFKNY851510713060","0713060","Airport",NA,"None","Routine","N","JFK","N","Turkey",218,"Texas",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"AM PA FLT 091",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",0.5,"Pound",NA,4,NA,NA,8,NA,NA,NA,NA,NA,NA,"N","Pentatomidae, species of",NA,NA,"Insect","Y","Hemiptera","Heteroptera","Pentatomoidea","Pentatomidae",NA,NA,NA,NA,NA,NA,NA,NA,"NFN NFN Henry","1985-05-31 18:42:14",NA,NA,NA,"Y","1/2 LB *85 pre-PIN record *",312269,"PIN309","1985-05-31 18:42:14","PIN309","2006-06-09 10:12:34","2021-04-19 01:00:06"
"3217",514173,158,"FL Miami PIS PPQ","1999-03-14 00:00:00",7013,609326,"MIAFL992011854210","1854210","Airport",NA,"None","Routine","Y","MIA","N","Colombia",48,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"LA-574",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"David Lowe","1999-07-20 16:39:38",NA,NA,NA,"Y","1 FRUIT ",514173,"PIN309","1999-07-20 16:39:38","PIN309","2006-06-09 10:28:38","2021-04-19 01:00:06"
"3218",137379,464,"MD Baltimore PPQ","1996-08-22 00:00:00",6079,146204,"BWIMD970451002640","1002640","Maritime",NA,"None","Routine","N","BWI","N","Colombia",48,"Maryland",NA,NA,"Cutting","Propagation","General Cargo",NA,"ARKTIS SPRING",NA,NA,NA,"N","With","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,NA,1,"Each",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pentatomidae, species of",NA,NA,"Insect","Y","Hemiptera","Heteroptera","Pentatomoidea","Pentatomidae",NA,NA,NA,NA,NA,NA,NA,NA,"Susan Broda-hydorn","1997-02-14 13:34:21",NA,NA,NA,"Y","1 BAG ",137379,"PIN309","1997-02-14 13:34:21","PIN309","2006-06-09 09:59:50","2021-04-19 01:00:06"
"3219",36024,158,"FL Miami PIS PPQ","1993-05-06 00:00:00",4875,36034,"MIAFL931261189140","1189140","Airport",NA,"None","Routine","N","MIA","N","Haiti",93,"Florida",NA,NA,"Fruit","Consumption","Baggage",NA,NA,NA,"AM AA FLT 424",NA,"N","On","Prunus sp.","Prunus","Y",NA,NA,NA,NA,NA,"Fruit",1,"Each",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","Pseudococcidae, species of",NA,NA,"Insect","Y","Hemiptera","Sternorrhyncha","Coccoidea","Pseudococcidae",NA,NA,NA,NA,NA,NA,NA,NA,"NFN NFN Torres","1993-05-06 07:45:51",NA,NA,NA,"Y","1 FRUIT * pre-PIN record *",36024,"PIN309","1993-05-06 07:45:51","PIN309","2006-06-09 09:52:19","2021-04-19 01:00:06"
